Block,Irrigation,Cultivar,Inoculum,Plant,30-Oct-20,19-Nov-20,30-Nov-20,14-Dec-20,11-Jan-21,25-Jan-21,8-Feb-21,22-Feb-21,8-Mar-21,22-Mar-21,5-Apr-21,17-Apr-21,M-4/17/2021,3-May-21,17-May-21,31-May-21,M-5/31/2021,14-Jun-21,28-Jun-21
1,Optimal,Fronteras,Inoculated,7,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Fronteras,Inoculated,8,,,,,,,,,,,,0,1,0,0,0,1,2,2
1,Optimal,Fronteras,Inoculated,9,,,,,,,,,,,,1,1,0,0,1,1,2,2
1,Optimal,Fronteras,Inoculated,10,,,,,,,,,,,,1,1,1,1,2,1,4,5
1,Optimal,Fronteras,Inoculated,11,,,,,,,,,,,,0,1,0,0,3,1,5,5
1,Optimal,Fronteras,Inoculated,12,,,,,,,,,,,,1,1,0,0,2,1,2,5
1,Optimal,Fronteras,Inoculated,13,,,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
1,Optimal,Fronteras,Inoculated,14,,,,,,,,,,,,1,2,1,2,5,sampled,sampled,sampled
1,Optimal,Fronteras,Inoculated,15,,,,,,,,,,,,0,1,0,0,1,1,1,2
1,Optimal,Fronteras,Inoculated,16,,,,,,,,,,,,1,2,1,0,1,1,1,3
1,Optimal,Fronteras,Inoculated,17,,,,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
1,Optimal,Fronteras,Inoculated,18,,,,,,,,,,,,1,1,1,4,2,1,1,3
1,Optimal,Fronteras,Inoculated,19,,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone
1,Optimal,Fronteras,Inoculated,20,,,,,,,,,,,,1,2,1,2,2,1,5,5
1,Optimal,Fronteras,Inoculated,21,,,,,,,,,,,,2,3,5,5,5,4,5,5
1,Optimal,Fronteras,Inoculated,22,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Fronteras,Inoculated,23,,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone
1,Optimal,Fronteras,Inoculated,24,,,,,,,,,,,,1,1,0,2,1,1,1,0
1,Optimal,Fronteras,Inoculated,25,,,,,,,,,,,,2,3,2,2,4,4,5,5
1,Optimal,Fronteras,Inoculated,26,,,,,,,,,,,,1,1,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Fronteras,Inoculated,27,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Fronteras,Inoculated,28,,,,,,,,,,,,1,2,1,1,1,1,2,0
1,Optimal,Fronteras,Inoculated,29,,,,,,,,,,,,1,1,1,1,5,x,5,5
1,Optimal,Fronteras,Inoculated,30,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Fronteras,Inoculated,1,,,,,,,,,,,,1,2,1,1,2,1,3,5
2,Optimal,Fronteras,Inoculated,2,,,,,,,,,,,,1,2,1,2,3,1,4,5
2,Optimal,Fronteras,Inoculated,3,,,,,,,,,,,,1,2,3,4,5,4,5,5
2,Optimal,Fronteras,Inoculated,4,,,,,,,,,,,,0,1,0,1,1,1,1,2
2,Optimal,Fronteras,Inoculated,5,,,,,,,,,,,,1,2,1,1,1,1,2,3
2,Optimal,Fronteras,Inoculated,6,,,,,,,,,,,,1,2,1,1,1,1,2,2
2,Optimal,Fronteras,Inoculated,7,,,,,,,,,,,,2,2,2,2,2,1,3,5
2,Optimal,Fronteras,Inoculated,8,,,,,,,,,,,,1,2,3,5,5,4,5,5
2,Optimal,Fronteras,Inoculated,9,,,,,,,,,,,,2,2,2,2,2,1,3,5
2,Optimal,Fronteras,Inoculated,10,,,,,,,,,,,,2,3,2,2,2,sampled,sampled,sampled
2,Optimal,Fronteras,Inoculated,11,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Fronteras,Inoculated,12,,,,,,,,,,,,1,1,1,1,1,1,1,1
2,Optimal,Fronteras,Inoculated,13,,,,,,,,,,,,1,1,2,3,2,1,2,5
2,Optimal,Fronteras,Inoculated,14,,,,,,,,,,,,1,2,2,3,2,1,2,1
2,Optimal,Fronteras,Inoculated,15,,,,,,,,,,,,1,1,2,2,2,1,2,5
2,Optimal,Fronteras,Inoculated,16,,,,,,,,,,,,1,2,2,2,1,1,2,1
2,Optimal,Fronteras,Inoculated,17,,,,,,,,,,,,1,1,2,2,1,1,2,5
2,Optimal,Fronteras,Inoculated,18,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Fronteras,Inoculated,19,,,,,,,,,,,,2,2,2,2,2,1,2,2
2,Optimal,Fronteras,Inoculated,20,,,,,,,,,,,,1,2,1,2,2,1,4,5
2,Optimal,Fronteras,Inoculated,21,,,,,,,,,,,,1,1,1,2,1,1,2,4
2,Optimal,Fronteras,Inoculated,22,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Fronteras,Inoculated,23,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Fronteras,Inoculated,24,,,,,,,,,,,,1,1,0,2,1,1,2,2
2,Optimal,Fronteras,Inoculated,25,,,,,,,,,,,,1,1,1,2,1,1,4,5
2,Optimal,Fronteras,Inoculated,26,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Fronteras,Inoculated,27,,,,,,,,,,,,2,2,2,2,2,1,2,2
2,Optimal,Fronteras,Inoculated,28,,,,,,,,,,,,1,1,1,1,1,1,1,2
2,Optimal,Fronteras,Inoculated,29,,,,,,,,,,,,4,3,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Fronteras,Inoculated,30,,,,,,,,,,,,2,3,3,2,2,1,2,3
3,Optimal,Fronteras,Inoculated,1,,,,,,,,,,,,5,1,5,5,5,1,5,5
3,Optimal,Fronteras,Inoculated,2,,,,,,,,,,,,2,1,5,5,5,1,5,5
3,Optimal,Fronteras,Inoculated,3,,,,,,,,,,,,1,1,1,1,5,1,5,5
3,Optimal,Fronteras,Inoculated,4,,,,,,,,,,,,0,1,1,0,5,1,5,5
3,Optimal,Fronteras,Inoculated,5,,,,,,,,,,,,1,1,3,5,5,1,5,5
3,Optimal,Fronteras,Inoculated,6,,,,,,,,,,,,0,1,1,1,4,1,4,5
3,Optimal,Fronteras,Inoculated,7,,,,,,,,,,,,1,1,2,1,1,1,2,5
3,Optimal,Fronteras,Inoculated,8,,,,,,,,,,,,1,1,1,0,1,1,2,2
3,Optimal,Fronteras,Inoculated,9,,,,,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone
3,Optimal,Fronteras,Inoculated,10,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Fronteras,Inoculated,11,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Fronteras,Inoculated,12,,,,,,,,,,,,0,1,1,5,5,1,5,5
3,Optimal,Fronteras,Inoculated,13,,,,,,,,,,,,1,1,5,5,5,1,5,5
3,Optimal,Fronteras,Inoculated,14,,,,,,,,,,,,1,1,4,5,5,1,5,5
3,Optimal,Fronteras,Inoculated,15,,,,,,,,,,,,1,1,2,1,1,1,5,5
3,Optimal,Fronteras,Inoculated,16,,,,,,,,,,,,0,1,1,0,1,1,5,5
3,Optimal,Fronteras,Inoculated,17,,,,,,,,,,,,1,1,1,1,3,1,5,5
3,Optimal,Fronteras,Inoculated,18,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Fronteras,Inoculated,19,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Fronteras,Inoculated,20,,,,,,,,,,,,0,1,1,1,2,1,5,5
3,Optimal,Fronteras,Inoculated,21,,,,,,,,,,,,1,1,3,5,5,1,5,5
3,Optimal,Fronteras,Inoculated,22,,,,,,,,,,,,1,1,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Fronteras,Inoculated,23,,,,,,,,,,,,2,1,1,2,3,1,5,5
3,Optimal,Fronteras,Inoculated,24,,,,,,,,,,,,2,1,2,4,5,1,5,5
3,Optimal,Fronteras,Inoculated,25,,,,,,,,,,,,1,1,1,3,4,1,5,5
3,Optimal,Fronteras,Inoculated,26,,,,,,,,,,,,1,1,1,2,4,1,5,5
3,Optimal,Fronteras,Inoculated,27,,,,,,,,,,,,1,1,1,1,5,1,5,5
3,Optimal,Fronteras,Inoculated,28,,,,,,,,,,,,0,1,1,1,2,1,5,5
3,Optimal,Fronteras,Inoculated,29,,,,,,,,,,,,3,1,5,5,5,1,5,5
3,Optimal,Fronteras,Inoculated,30,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Fronteras,Inoculated,1,,,,,,,,,,,,1,2,2,2,0,1,3,4
4,Optimal,Fronteras,Inoculated,2,,,,,,,,,,,,1,2,1,2,1,sampled,sampled,sampled
4,Optimal,Fronteras,Inoculated,3,,,,,,,,,,,,1,2,2,3,2,1,2,3
4,Optimal,Fronteras,Inoculated,4,,,,,,,,,,,,1,2,1,3,1,1,2,2
4,Optimal,Fronteras,Inoculated,5,,,,,,,,,,,,1,2,1,2,1,1,2,1
4,Optimal,Fronteras,Inoculated,6,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Fronteras,Inoculated,7,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Fronteras,Inoculated,8,,,,,,,,,,,,1,1,1,2,2,1,2,1
4,Optimal,Fronteras,Inoculated,9,,,,,,,,,,,,1,1,0,1,0,1,1,3
4,Optimal,Fronteras,Inoculated,10,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Fronteras,Inoculated,11,,,,,,,,,,,,1,2,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Fronteras,Inoculated,12,,,,,,,,,,,,3,3,4,4,2,1,2,5
4,Optimal,Fronteras,Inoculated,13,,,,,,,,,,,,3,2,4,5,5,4,5,5
4,Optimal,Fronteras,Inoculated,14,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Fronteras,Inoculated,15,,,,,,,,,,,dead,5,4,5,5,5,4,5,5
4,Optimal,Fronteras,Inoculated,16,,,,,,,,,,,,1,2,1,2,1,1,2,4
4,Optimal,Fronteras,Inoculated,17,,,,,,,,,,,,5,4,5,5,5,4,5,5
4,Optimal,Fronteras,Inoculated,18,,,,,,,,,,,,3,3,2,2,1,1,5,5
4,Optimal,Fronteras,Inoculated,19,,,,,,,,,,,,3,3,3,2,2,1,3,5
4,Optimal,Fronteras,Inoculated,20,,,,,,,,,,,,1,2,1,1,1,1,2,4
4,Optimal,Fronteras,Inoculated,21,,,,,,,,,,,,1,1,2,1,1,1,1,3
4,Optimal,Fronteras,Inoculated,22,,,,,,,,,,,,1,2,2,2,2,1,2,1
4,Optimal,Fronteras,Inoculated,23,,,,,,,,,,,,2,4,2,2,1,1,3,3
4,Optimal,Fronteras,Inoculated,24,,,,,,,,,,,,1,3,1,1,1,1,5,5
4,Optimal,Fronteras,Inoculated,25,,,,,,,,,,,,1,2,1,2,1,1,4,5
4,Optimal,Fronteras,Inoculated,26,,,,,,,,,,,,1,2,2,2,1,1,2,3
4,Optimal,Fronteras,Inoculated,27,,,,,,,,,,,,4,3,4,3,3,4,5,5
4,Optimal,Fronteras,Inoculated,28,,,,,,,,,,,,5,3,5,5,5,1,5,5
4,Optimal,Fronteras,Inoculated,29,,,,,,,,,,,,1,1,3,2,2,1,2,2
4,Optimal,Fronteras,Inoculated,30,,,,,,,,,,,,1,3,1,2,2,1,2,2
1,Optimal,Monterey,Control,1,,,,,,,,,,,,0,1,0,0,1,1,1,0
1,Optimal,Monterey,Control,2,,,,,,,,,,,,0,1,1,0,0,sampled,sampled,sampled
1,Optimal,Monterey,Control,3,,,,,,,,,,,,0,1,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Control,4,,,,,,,,,,,,0,1,1,0,1,1,4,sampled
1,Optimal,Monterey,Control,5,,,,,,,,,,,,0,1,2,2,2,1,2,2
1,Optimal,Monterey,Control,6,,,,,,,,,,,,0,1,1,1,2,1,3,5
1,Optimal,Monterey,Control,7,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Control,8,,,,,,,,,,,,0,1,0,1,0,1,1,0
1,Optimal,Monterey,Control,9,,,,,,,,,,,,0,1,0,1,1,1,1,2
1,Optimal,Monterey,Control,10,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Control,11,,,,,,,,,,,,0,1,0,1,1,1,1,2
1,Optimal,Monterey,Control,12,,,,,,,,,,,,1,2,1,1,1,1,2,1
1,Optimal,Monterey,Control,13,,,,,,,,,,,,0,1,0,1,1,1,1,1
1,Optimal,Monterey,Control,14,,,,,,,,,,,,1,2,1,2,2,1,2,1
1,Optimal,Monterey,Control,15,,,,,,,,,,,,1,2,2,2,2,1,2,1
1,Optimal,Monterey,Control,16,,,,,,,,,,,,0,1,1,1,0,1,sampled,sampled
1,Optimal,Monterey,Control,17,,,,,,,,,,,,0,1,1,5,5,x,5,5
1,Optimal,Monterey,Control,18,,,,,,,,,,,,1,2,2,2,2,1,1,1
1,Optimal,Monterey,Control,19,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Control,20,,,,,,,,,,,,0,1,0,0,1,1,1,0
1,Optimal,Monterey,Control,21,,,,,,,,,,,,0,1,0,0,1,1,5,5
1,Optimal,Monterey,Control,22,,,,,,,,,,,,1,1,1,2,1,1,1,1
1,Optimal,Monterey,Control,23,,,,,,,,,,,,1,1,0,1,1,1,1,1
1,Optimal,Monterey,Control,24,,,,,,,,,,,,1,1,0,1,0,1,2,5
1,Optimal,Monterey,Control,25,,,,,,,,,,,,1,1,0,1,1,1,1,1
1,Optimal,Monterey,Control,26,,,,,,,,,,,,2,2,0,1,1,1,2,5
1,Optimal,Monterey,Control,27,,,,,,,,,,,,1,2,1,2,1,1,2,5
1,Optimal,Monterey,Control,28,,,,,,,,,,,,1,2,2,2,2,1,1,5
1,Optimal,Monterey,Control,29,,,,,,,,,,,,3,3,5,5,5,4,5,5
1,Optimal,Monterey,Control,30,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Control,1,,,,,,,,,,,,1,3,2,3,3,1,3,2
2,Optimal,Monterey,Control,2,,,,,,,,,,,,1,2,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Control,3,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Control,4,,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone
2,Optimal,Monterey,Control,5,,,,,,,,,,,,1,2,2,2,2,1,2,2
2,Optimal,Monterey,Control,6,,,,,,,,,,,,1,3,2,4,4,2,2,2
2,Optimal,Monterey,Control,7,,,,,,,,,,,,1,3,2,3,3,1,3,3
2,Optimal,Monterey,Control,8,,,,,,,,,,,,1,1,1,1,1,1,1,1
2,Optimal,Monterey,Control,9,,,,,,,,,,,,1,2,2,1,2,1,2,2
2,Optimal,Monterey,Control,10,,,,,,,,,,,,1,2,1,2,2,2,2,2
2,Optimal,Monterey,Control,11,,,,,,,,,,,,2,3,5,5,5,4,5,5
2,Optimal,Monterey,Control,12,,,,,,,,,,,,0,1,1,1,1,1,1,2
2,Optimal,Monterey,Control,13,,,,,,,,,,,,1,2,1,2,2,1,2,2
2,Optimal,Monterey,Control,14,,,,,,,,,,,,1,2,2,2,1,1,2,2
2,Optimal,Monterey,Control,15,,,,,,,,,,,,1,3,4,2,2,1,2,1
2,Optimal,Monterey,Control,16,,,,,,,,,,,,1,3,3,2,1,2,2,2
2,Optimal,Monterey,Control,17,,,,,,,,,,,,1,2,5,5,5,4,5,5
2,Optimal,Monterey,Control,18,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Control,19,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Control,20,,,,,,,,,,,,1,2,2,1,1,1,1,1
2,Optimal,Monterey,Control,21,,,,,,,,,,,,2,2,1,1,1,1,1,1
2,Optimal,Monterey,Control,22,,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
2,Optimal,Monterey,Control,23,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Control,24,,,,,,,,,,,,0,1,0,1,1,1,5,5
2,Optimal,Monterey,Control,25,,,,,,,,,,,,0,1,0,1,1,1,1,1
2,Optimal,Monterey,Control,26,,,,,,,,,,,,1,3,2,2,1,sampled,sampled,sampled
2,Optimal,Monterey,Control,27,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Control,28,,,,,,,,,,,,0,1,0,1,1,1,2,5
2,Optimal,Monterey,Control,29,,,,,,,,,,,,1,1,1,2,2,1,1,4
2,Optimal,Monterey,Control,30,,,,,,,,,,,,1,1,1,1,1,1,1,1
3,Optimal,Monterey,Control,1,,,,,,,,,,,,1,2,1,5,5,4,5,5
3,Optimal,Monterey,Control,2,,,,,,,,,,,,1,1,1,1,2,1,2,1
3,Optimal,Monterey,Control,3,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Control,4,,,,,,,,,,,,1,2,1,2,2,1,1,0
3,Optimal,Monterey,Control,5,,,,,,,,,,,,1,2,1,1,2,1,1,2
3,Optimal,Monterey,Control,6,,,,,,,,,,,,1,2,2,3,2,1,2,2
3,Optimal,Monterey,Control,7,,,,,,,,,,,,1,2,2,2,5,4,5,5
3,Optimal,Monterey,Control,8,,,,,,,,,,,,1,1,0,1,1,1,1,1
3,Optimal,Monterey,Control,9,,,,,,,,,,,,1,1,1,1,1,1,1,1
3,Optimal,Monterey,Control,10,,,,,,,,,,,,1,2,5,5,5,4,5,5
3,Optimal,Monterey,Control,11,,,,,,,,,,,,1,2,1,1,2,1,3,1
3,Optimal,Monterey,Control,12,,,,,,,,,,,,1,2,1,1,1,1,2,5
3,Optimal,Monterey,Control,13,,,,,,,,,,,,0,1,1,1,1,1,1,1
3,Optimal,Monterey,Control,14,,,,,,,,,,,,1,2,1,2,1,1,2,1
3,Optimal,Monterey,Control,15,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Control,16,,,,,,,,,,,,1,2,1,1,1,1,1,1
3,Optimal,Monterey,Control,17,,,,,,,,,,,,0,1,0,0,1,1,1,5
3,Optimal,Monterey,Control,18,,,,,,,,,,,,0,1,1,1,1,1,1,1
3,Optimal,Monterey,Control,19,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Control,20,,,,,,,,,,,,1,1,0,1,1,1,1,0
3,Optimal,Monterey,Control,21,,,,,,,,,,,,0,1,1,3,5,4,5,5
3,Optimal,Monterey,Control,22,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Control,23,,,,,,,,,,,,1,1,1,1,1,1,1,1
3,Optimal,Monterey,Control,24,,,,,,,,,,,,1,1,1,1,1,1,0,0
3,Optimal,Monterey,Control,25,,,,,,,,,,,,0,1,1,1,1,1,1,0
3,Optimal,Monterey,Control,26,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Control,27,,,,,,,,,,,,0,1,1,0,0,1,1,1
3,Optimal,Monterey,Control,28,,,,,,,,,,,,0,1,0,0,0,1,1,1
3,Optimal,Monterey,Control,29,,,,,,,,,,,,1,1,1,1,0,1,5,5
3,Optimal,Monterey,Control,30,,,,,,,,,,,,0,1,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Control,1,,,,,,,,,,,,0,1,1,1,1,1,5,sampled
4,Optimal,Monterey,Control,2,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Control,3,,,,,,,,,,,,1,1,2,2,2,1,2,2
4,Optimal,Monterey,Control,4,,,,,,,,,,,,1,1,2,2,2,1,2,5
4,Optimal,Monterey,Control,5,,,,,,,,,,,,1,2,2,2,2,1,2,2
4,Optimal,Monterey,Control,6,,,,,,,,,,,,1,1,1,1,2,1,2,2
4,Optimal,Monterey,Control,7,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Control,8,,,,,,,,,,,,0,1,1,1,1,1,1,1
4,Optimal,Monterey,Control,9,,,,,,,,,,,,1,1,1,1,2,1,2,2
4,Optimal,Monterey,Control,10,,,,,,,,,,,,1,1,2,1,2,1,2,2
4,Optimal,Monterey,Control,11,,,,,,,,,,,,1,2,3,4,5,4,5,5
4,Optimal,Monterey,Control,12,,,,,,,,,,,,1,1,1,1,1,1,1,4
4,Optimal,Monterey,Control,13,,,,,,,,,,,,2,2,3,2,2,1,2,5
4,Optimal,Monterey,Control,14,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Control,15,,,,,,,,,,,,1,2,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Control,16,,,,,,,,,,,,0,1,1,1,1,1,1,1
4,Optimal,Monterey,Control,17,,,,,,,,,,,,3,3,3,2,2,1,2,2
4,Optimal,Monterey,Control,18,,,,,,,,,,,,1,1,1,1,1,1,2,1
4,Optimal,Monterey,Control,19,,,,,,,,,,,,1,2,2,2,2,1,2,3
4,Optimal,Monterey,Control,20,,,,,,,,,,,,0,1,1,1,1,1,2,2
4,Optimal,Monterey,Control,21,,,,,,,,,,,,2,3,1,2,3,4,5,5
4,Optimal,Monterey,Control,22,,,,,,,,,,,,1,2,1,2,2,sampled,sampled,sampled
4,Optimal,Monterey,Control,23,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Control,24,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
4,Optimal,Monterey,Control,25,,,,,,,,,,,,3,3,3,2,2,1,2,2
4,Optimal,Monterey,Control,26,,,,,,,,,,,,1,1,1,2,2,1,2,2
4,Optimal,Monterey,Control,27,,,,,,,,,,,,5,4,5,5,5,4,5,5
4,Optimal,Monterey,Control,28,,,,,,,,,,,,1,2,1,2,2,1,2,0
4,Optimal,Monterey,Control,29,,,,,,,,,,,,4,3,3,2,2,1,2,5
4,Optimal,Monterey,Control,30,,,,,,,,,,,,2,3,2,2,2,1,4,5
1,Optimal,Monterey,Inoculated,1,,,,,,,,,,,dead,5,4,5,5,5,4,5,5
1,Optimal,Monterey,Inoculated,2,,,,,,,,,,,,4,3,5,4,1,1,1,0
1,Optimal,Monterey,Inoculated,3,,,,,,,,,,,,3,3,4,3,1,,sampled,sampled
1,Optimal,Monterey,Inoculated,4,,,,,,,,,,,,0,1,0,1,0,1,1,1
1,Optimal,Monterey,Inoculated,5,,,,,,,,,,,dead,5,4,5,5,5,4,5,5
1,Optimal,Monterey,Inoculated,6,,,,,,,,,,,,1,2,1,1,0,1,1,3
1,Optimal,Monterey,Inoculated,7,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Inoculated,8,,,,,,,,,,,,1,2,2,2,2,1,3,1
1,Optimal,Monterey,Inoculated,9,,,,,,,,,,,,4,4,5,5,5,4,5,5
1,Optimal,Monterey,Inoculated,10,,,,,,,,,,,,2,1,1,3,1,1,1,1
1,Optimal,Monterey,Inoculated,11,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Inoculated,12,,,,,,,,,,,,0,1,0,1,1,1,1,1
1,Optimal,Monterey,Inoculated,13,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
1,Optimal,Monterey,Inoculated,14,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Inoculated,15,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Inoculated,16,,,,,,,,,,,,1,1,1,5,5,x,5,5
1,Optimal,Monterey,Inoculated,17,,,,,,,,,,,,1,2,5,5,5,4,5,5
1,Optimal,Monterey,Inoculated,18,,,,,,,,,,,,1,1,1,3,2,1,2,1
1,Optimal,Monterey,Inoculated,19,,,,,,,,,,,,1,2,2,5,5,4,5,5
1,Optimal,Monterey,Inoculated,20,,,,,,,,,,,,1,1,1,5,5,x,5,5
1,Optimal,Monterey,Inoculated,21,,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
1,Optimal,Monterey,Inoculated,22,,,,,,,,,,,dead,5,4,5,5,5,4,5,5
1,Optimal,Monterey,Inoculated,23,,,,,,,,,,,,1,1,sampled,sampled,sampled,sampled,sampled,sampled
1,Optimal,Monterey,Inoculated,24,,,,,,,,,,,,5,4,5,5,5,4,5,5
1,Optimal,Monterey,Inoculated,25,,,,,,,,,,,,5,4,5,5,5,4,5,5
1,Optimal,Monterey,Inoculated,26,,,,,,,,,,,,0,1,0,1,0,1,1,1
1,Optimal,Monterey,Inoculated,27,,,,,,,,,,,,1,2,2,5,5,4,5,5
1,Optimal,Monterey,Inoculated,28,,,,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
