Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
75,Irvine,South Coast Valleys,3/23/2020,083,3.52, ,9.90, ,244, ,1.2, ,18.7, ,9.7, ,14.2, ,97, ,54, ,76, ,10.1, ,1.6, ,135.3, ,15.9, 
75,Irvine,South Coast Valleys,3/24/2020,084,2.59, ,0.10, ,192, ,1.1, ,17.8, ,9.3, ,13.1, ,92, ,56, ,76, ,8.9, ,1.7, ,143.4, ,15.9, 
75,Irvine,South Coast Valleys,3/25/2020,085,3.26, ,0.00, ,213, ,1.0, ,17.9, ,10.8, ,13.5, ,84, ,52, ,68, ,7.7, ,1.9, ,167.4, ,16.1, 
75,Irvine,South Coast Valleys,3/26/2020,086,4.17, ,0.00, ,291,R,0.8, ,15.7, ,5.8, ,11.2, ,85, ,39, ,60, ,3.6, ,1.9, ,162.9, ,15.9, 
75,Irvine,South Coast Valleys,3/27/2020,087,4.17, ,0.10, ,298,R,0.8, ,17.0, ,4.6, ,11.2, ,97, ,35, ,60, ,3.8, ,1.4, ,122.0, ,15.4, 
75,Irvine,South Coast Valleys,3/28/2020,088,4.12, ,0.40, ,283, ,0.9, ,18.7, ,4.8, ,12.3, ,94, ,41, ,63, ,5.4, ,1.3, ,113.6, ,15.3, 
75,Irvine,South Coast Valleys,3/29/2020,089,4.02, ,0.20, ,278, ,1.1, ,18.7, ,6.0, ,12.9, ,95, ,53, ,73, ,8.1, ,1.6, ,136.1, ,15.4, 
75,Irvine,South Coast Valleys,3/30/2020,090,4.46, ,0.10, ,295,R,1.2, ,22.5, ,8.8, ,14.7, ,97, ,49, ,71, ,9.4, ,1.5, ,132.5, ,15.7, 
75,Irvine,South Coast Valleys,3/31/2020,091,3.21, ,0.20, ,197, ,1.1, ,23.7, ,8.4, ,15.4, ,94, ,39, ,64, ,8.6, ,1.2, ,99.7, ,15.9, 
75,Irvine,South Coast Valleys,4/1/2020,092,4.62, ,0.40, ,301,R,1.2, ,22.1, ,8.7, ,15.8, ,98, ,40, ,69, ,10.1, ,2.1, ,179.9, ,16.2, 
75,Irvine,South Coast Valleys,4/2/2020,093,2.93, ,0.40, ,183, ,1.3, ,19.3, ,11.0, ,15.6, ,88, ,60, ,72, ,10.5, ,2.2, ,190.4, ,16.7, 
75,Irvine,South Coast Valleys,4/3/2020,094,4.36, ,0.40, ,295, ,1.2, ,19.9, ,9.4, ,14.6, ,98, ,52, ,73, ,9.8, ,1.6, ,141.6, ,16.7, 
75,Irvine,South Coast Valleys,4/4/2020,095,3.55, ,0.30, ,236, ,1.2, ,20.0, ,8.6, ,14.6, ,96, ,54, ,70, ,9.3, ,2.5, ,212.4, ,16.7, 
75,Irvine,South Coast Valleys,4/5/2020,096,1.80, ,3.50, ,118, ,1.2, ,17.4, ,11.7, ,14.0, ,93, ,63, ,74, ,9.5, ,2.8,Y,240.9,Y,16.5, 
75,Irvine,South Coast Valleys,4/6/2020,097,0.41, ,56.60, ,58, ,1.3, ,15.5, ,10.8, ,12.6, ,97, ,79, ,91, ,11.2, ,2.2, ,193.8, ,16.0, 
75,Irvine,South Coast Valleys,4/7/2020,098,1.10, ,19.10, ,107, ,1.3, ,16.0, ,9.2, ,12.0, ,99, ,70, ,91, ,10.5, ,1.3, ,109.3, ,15.6, 
75,Irvine,South Coast Valleys,4/8/2020,099,3.50, ,4.50, ,243, ,1.0, ,16.5, ,9.3, ,12.2, ,99, ,50, ,73, ,7.6, ,1.9, ,161.0, ,15.7, 
75,Irvine,South Coast Valleys,4/9/2020,100,0.36, ,20.90, ,53, ,1.1, ,12.6, ,10.0, ,11.2, ,94, ,77, ,86, ,9.0, ,1.9, ,161.0, ,15.5, 
75,Irvine,South Coast Valleys,4/10/2020,101,1.79, ,22.10, ,135, ,1.2, ,17.2, ,10.1, ,12.7, ,96, ,54, ,80, ,9.3, ,1.4, ,125.0, ,15.1, 
75,Irvine,South Coast Valleys,4/11/2020,102,4.29, ,0.10, ,298, ,1.3, ,20.0, ,8.5, ,14.3, ,97, ,61, ,78, ,10.4, ,1.7, ,144.8, ,15.4, 
75,Irvine,South Coast Valleys,4/12/2020,103,0.74, ,3.10, ,75, ,1.3, ,15.4, ,12.1, ,13.6, ,96, ,76, ,86, ,11.3, ,2.1, ,182.5, ,16.0, 
75,Irvine,South Coast Valleys,4/13/2020,104,1.77, ,0.10, ,142, ,1.3, ,18.0, ,10.8, ,14.1, ,94, ,66, ,82, ,11.0, ,1.4, ,118.2, ,16.1, 
75,Irvine,South Coast Valleys,4/14/2020,105,4.84, ,0.00, ,316,R,1.3, ,23.4, ,9.6, ,16.6, ,96, ,47, ,70, ,11.2, ,1.5, ,128.2, ,16.4, 
75,Irvine,South Coast Valleys,4/15/2020,106,5.65, ,0.00, ,333,R,0.9, ,26.3, ,9.3, ,17.8, ,78, ,25, ,45, ,5.8, ,1.5, ,131.2, ,17.0, 
75,Irvine,South Coast Valleys,4/16/2020,107,5.44, ,0.00, ,330,R,1.1, ,23.2, ,9.3, ,16.0, ,89, ,32, ,59, ,7.9, ,2.0, ,169.2, ,17.1, 
75,Irvine,South Coast Valleys,4/17/2020,108,3.83, ,0.30, ,241, ,1.2, ,19.8, ,10.9, ,15.0, ,97, ,55, ,73, ,10.1, ,2.0, ,171.7, ,17.2, 
75,Irvine,South Coast Valleys,4/18/2020,109,1.33, ,1.20, ,103, ,1.3, ,17.8, ,12.3, ,14.5, ,95, ,58, ,77, ,10.6, ,1.4, ,124.0, ,17.2, 
75,Irvine,South Coast Valleys,4/19/2020,110,4.03, ,0.80, ,267, ,1.3, ,19.9, ,11.2, ,15.2, ,97, ,56, ,72, ,10.3, ,1.7, ,147.7, ,17.2, 
75,Irvine,South Coast Valleys,4/20/2020,111,3.42, ,0.80, ,229, ,1.3, ,19.8, ,11.0, ,15.0, ,98, ,59, ,78, ,11.2, ,1.5, ,128.6, ,17.4, 
75,Irvine,South Coast Valleys,4/21/2020,112,4.79, ,0.00, ,311, ,1.3, ,21.5, ,11.7, ,16.0, ,93, ,56, ,74, ,11.4, ,1.5, ,132.7, ,17.7, 
75,Irvine,South Coast Valleys,4/22/2020,113,5.54, ,0.10, ,329,R,1.4, ,28.1, ,9.9, ,18.8, ,97, ,37, ,63, ,11.6, ,1.4, ,124.1, ,18.0, 
75,Irvine,South Coast Valleys,4/23/2020,114,5.80, ,0.30, ,330,R,1.4, ,30.3, ,11.3, ,21.0, ,92, ,31, ,55, ,11.6, ,1.4, ,120.5, ,18.6, 
75,Irvine,South Coast Valleys,4/24/2020,115,6.17,R,0.00, ,331,R,1.5, ,33.2,Y,12.8, ,23.7,Y,93,H,29,H,52,Y,13.2,Y,1.6, ,140.0, ,19.3, 
75,Irvine,South Coast Valleys,4/25/2020,116,6.14, ,0.20, ,337,R,1.5, ,31.3, ,12.9, ,22.8,Y,95, ,29, ,56,Y,13.5,Y,1.5, ,129.1, ,20.0, 
75,Irvine,South Coast Valleys,4/26/2020,117,6.03, ,0.20, ,333,R,1.5, ,30.4, ,12.1, ,20.5, ,98, ,34, ,60, ,12.5, ,1.5, ,125.7, ,20.3, 
75,Irvine,South Coast Valleys,4/27/2020,118,5.40, ,0.40, ,331, ,1.6, ,26.3, ,12.4, ,19.2, ,98, ,49, ,74, ,14.5, ,1.4, ,120.8, ,20.5, 
75,Irvine,South Coast Valleys,4/28/2020,119,5.49, ,0.10, ,332, ,1.7, ,26.4, ,13.3, ,19.4, ,98, ,57, ,75, ,14.9, ,1.5, ,131.8, ,20.8, 
75,Irvine,South Coast Valleys,4/29/2020,120,3.85, ,0.30, ,240, ,1.8,Y,25.7, ,14.7, ,18.3, ,99, ,65, ,84,Y,15.7,Y,1.5, ,126.8, ,21.0, 
75,Irvine,South Coast Valleys,4/30/2020,121,4.50, ,0.00, ,281, ,1.8,Y,24.6, ,15.6, ,19.0, ,98, ,62, ,80,Y,15.5,Y,1.8, ,152.2, ,21.2, 
75,Irvine,South Coast Valleys,5/1/2020,122,4.45, ,0.70, ,273, ,1.7, ,25.0, ,15.1, ,18.8, ,99, ,58, ,78, ,14.9, ,1.8, ,153.5, ,21.4, 
75,Irvine,South Coast Valleys,5/2/2020,123,5.68, ,0.40, ,344,R,1.5, ,25.1, ,11.8, ,18.5, ,98, ,46, ,69, ,12.8, ,1.6, ,134.3, ,21.4, 
75,Irvine,South Coast Valleys,5/3/2020,124,5.61, ,0.70, ,341,R,1.5, ,25.3, ,12.4, ,18.5, ,98, ,49, ,71, ,13.2, ,1.5, ,133.1, ,21.4, 
75,Irvine,South Coast Valleys,5/4/2020,125,5.71, ,0.10, ,343,R,1.5, ,27.2, ,13.0, ,19.3, ,98, ,48, ,69, ,13.5, ,1.5, ,132.5, ,21.5, 
75,Irvine,South Coast Valleys,5/5/2020,126,6.34, ,0.00, ,352,R,1.4, ,30.3, ,11.9, ,21.4, ,96, ,29, ,55, ,12.0, ,1.4, ,121.9, ,21.6, 
75,Irvine,South Coast Valleys,5/6/2020,127,6.51, ,0.10, ,352,R,1.2, ,32.3,Y,10.7, ,22.5, ,90, ,23, ,43, ,9.1, ,1.4, ,123.6, ,21.7, 
75,Irvine,South Coast Valleys,5/7/2020,128,6.69, ,0.20, ,350,R,1.2, ,31.4, ,11.1, ,22.4, ,83, ,27, ,45, ,10.0, ,1.5, ,133.8, ,21.8, 
75,Irvine,South Coast Valleys,5/8/2020,129,6.02, ,0.10, ,353,R,1.6, ,27.3, ,11.7, ,19.7, ,92, ,53, ,70, ,14.1, ,1.7, ,143.8, ,21.8, 
75,Irvine,South Coast Valleys,5/9/2020,130,4.97, ,0.60, ,305, ,1.7, ,24.5, ,13.9, ,18.5, ,99, ,60, ,79, ,14.8, ,1.5, ,128.1, ,21.9, 
75,Irvine,South Coast Valleys,5/10/2020,131,3.81, ,0.50, ,232, ,1.7, ,24.9, ,15.2, ,18.3, ,96, ,60, ,80, ,14.7, ,1.6, ,141.2, ,21.9, 
75,Irvine,South Coast Valleys,5/11/2020,132,5.44, ,0.90,H,334, ,1.5, ,23.9, ,13.0, ,17.8, ,100, ,51, ,73, ,13.0, ,1.6, ,139.0, ,22.1, 
75,Irvine,South Coast Valleys,5/12/2020,133,4.68, ,0.50, ,286, ,1.5, ,22.5, ,11.3, ,17.3, ,97, ,57, ,74, ,12.6, ,1.9, ,160.3, ,21.9, 
75,Irvine,South Coast Valleys,5/13/2020,134,5.67, ,0.40, ,350,R,1.3, ,22.3, ,12.2, ,17.2, ,98, ,51, ,68, ,11.3, ,1.7, ,147.6, ,21.8, 
75,Irvine,South Coast Valleys,5/14/2020,135,5.63, ,0.40, ,346, ,1.4, ,23.9, ,10.9, ,17.8, ,98, ,47, ,67, ,11.5, ,1.7, ,143.9, ,21.6, 
75,Irvine,South Coast Valleys,5/15/2020,136,5.85, ,0.70,H,351,R,1.4, ,24.4, ,11.3, ,18.6, ,95, ,52, ,67, ,12.4, ,1.7, ,143.7, ,21.7, 
75,Irvine,South Coast Valleys,5/16/2020,137,5.90, ,0.20, ,344, ,1.6, ,26.7, ,12.3, ,19.7, ,98, ,49, ,69, ,13.8, ,1.7, ,149.3, ,21.8, 
75,Irvine,South Coast Valleys,5/17/2020,138,5.55, ,0.10, ,331, ,1.7, ,24.9, ,15.4, ,19.2, ,96, ,55, ,75, ,14.7, ,2.1, ,183.3, ,22.1, 
75,Irvine,South Coast Valleys,5/18/2020,139,2.39, ,1.20, ,162, ,1.6, ,20.7, ,14.1, ,17.7, ,98, ,63, ,80, ,14.1, ,2.0, ,171.6, ,21.9, 
75,Irvine,South Coast Valleys,5/19/2020,140,5.54, ,0.20, ,346, ,1.2, ,20.7, ,11.3, ,16.1, ,100, ,42, ,67, ,9.9, ,1.9, ,164.8, ,21.4, 
75,Irvine,South Coast Valleys,5/20/2020,141,5.94, ,0.30, ,362,R,1.3, ,23.4, ,10.6, ,17.3, ,95, ,47, ,65, ,10.5, ,1.8, ,156.5, ,21.3, 
75,Irvine,South Coast Valleys,5/21/2020,142,6.25, ,0.00, ,363,R,1.3, ,27.7, ,10.2, ,19.2, ,94, ,40, ,60, ,11.2, ,1.8, ,152.8, ,21.3, 
75,Irvine,South Coast Valleys,5/22/2020,143,6.02, ,0.20,H,349, ,1.4, ,25.0, ,12.8, ,18.3, ,94, ,46, ,68, ,12.4, ,2.8,Y,240.6,Y,21.5, 
75,Irvine,South Coast Valleys,5/23/2020,144,5.24, ,1.00, ,318, ,1.4, ,22.0, ,13.2, ,18.0, ,87, ,55, ,67, ,11.8, ,1.9, ,164.1, ,21.6, 
75,Irvine,South Coast Valleys,5/24/2020,145,5.74, ,0.30, ,348, ,1.5, ,25.0, ,12.1, ,18.3, ,92, ,55, ,73, ,13.4, ,1.6, ,137.6, ,21.6, 
75,Irvine,South Coast Valleys,5/25/2020,146,5.74, ,0.20, ,335, ,1.6, ,27.4, ,13.4, ,19.8, ,100, ,45, ,70, ,14.1, ,1.5, ,133.0, ,22.0, 
75,Irvine,South Coast Valleys,5/26/2020,147,6.01, ,0.90, ,345, ,1.6, ,28.6, ,13.6, ,19.9, ,99, ,43, ,70, ,14.2, ,1.6, ,134.4, ,22.4, 
75,Irvine,South Coast Valleys,5/27/2020,148,5.77, ,0.80, ,343, ,1.7, ,27.2, ,14.3, ,19.5, ,98, ,54, ,75, ,14.9, ,1.7, ,144.4, ,22.7, 
75,Irvine,South Coast Valleys,5/28/2020,149,5.54, ,0.70,H,341, ,1.7, ,25.1, ,16.2, ,19.3, ,95, ,59, ,78, ,15.4, ,1.8, ,154.1, ,23.1, 
75,Irvine,South Coast Valleys,5/29/2020,150,2.13, ,0.00, ,147, ,1.7, ,23.1, ,15.6, ,18.1, ,93, ,65, ,82, ,14.9, ,1.7, ,149.6, ,22.9, 
75,Irvine,South Coast Valleys,5/30/2020,151,5.56, ,0.00, ,317, ,1.5, ,24.6, ,14.6, ,18.9, ,89, ,48, ,68, ,12.8, ,2.0, ,171.2, ,22.5, 
75,Irvine,South Coast Valleys,5/31/2020,152,4.99, ,0.00, ,294, ,1.5, ,25.8, ,12.6, ,18.1, ,97, ,46, ,71, ,12.7, ,1.5, ,133.7, ,22.3, 
75,Irvine,South Coast Valleys,6/1/2020,153,5.55, ,0.00, ,298, ,1.5, ,28.4, ,12.5, ,20.5, ,92, ,37, ,61, ,12.7, ,1.6, ,140.3, ,22.2, 
75,Irvine,South Coast Valleys,6/2/2020,154,4.04, ,0.00, ,227, ,1.6, ,27.1, ,14.3, ,20.2, ,91, ,50, ,68, ,14.1, ,1.4, ,119.1, ,22.2, 
75,Irvine,South Coast Valleys,6/3/2020,155,6.67, ,0.00, ,352, ,1.7, ,32.1,Y,15.1, ,22.8,Y,93, ,33, ,61,Y,14.9,Y,2.0, ,175.0, ,22.6, 
75,Irvine,South Coast Valleys,6/4/2020,156,4.72, ,0.00, ,281, ,1.7, ,23.0, ,15.5, ,18.7, ,93, ,70, ,80, ,15.3, ,2.5,Y,213.2,Y,23.0, 
75,Irvine,South Coast Valleys,6/5/2020,157,1.07, ,0.40, ,84, ,1.6, ,20.3, ,15.9, ,17.9, ,95, ,63, ,79, ,14.1, ,1.7, ,150.5, ,22.5, 
75,Irvine,South Coast Valleys,6/6/2020,158,2.68, ,0.70, ,175, ,1.5, ,22.4, ,14.1, ,17.8, ,90, ,55, ,75, ,13.2, ,1.7, ,146.4, ,21.8, 
75,Irvine,South Coast Valleys,6/7/2020,159,5.79, ,0.00, ,344, ,1.4, ,23.6, ,12.9, ,18.1, ,87, ,44, ,66, ,11.6, ,1.8, ,151.5, ,21.7, 
75,Irvine,South Coast Valleys,6/8/2020,160,7.34,R,0.00, ,382,R,0.6,R,32.1,Y,11.3, ,23.1,Y,81,H,6,H,,R,,I,2.1, ,183.3, ,21.6, 
75,Irvine,South Coast Valleys,6/9/2020,161,6.47,R,0.00, ,380,R,0.4,R,34.5,R,17.4, ,,S,35,H,7,H,,Q,,Q,2.0, ,171.4, ,21.6, 
75,Irvine,South Coast Valleys,6/10/2020,162,6.72,R,0.00, ,372,R,0.7,R,34.1,R,16.5, ,,S,42,H,12,H,,Q,,Q,1.6, ,134.4, ,21.9, 
75,Irvine,South Coast Valleys,6/11/2020,163,7.27,R,0.40, ,374,R,1.2, ,32.3,Y,14.5, ,23.0,Y,89, ,15, ,42,Y,9.5,Y,1.9, ,165.1, ,22.3, 
75,Irvine,South Coast Valleys,6/12/2020,164,6.04, ,0.00, ,366,R,1.6, ,26.1, ,14.2, ,18.8, ,90, ,51, ,72, ,13.7, ,1.8, ,152.4, ,22.6, 
75,Irvine,South Coast Valleys,6/13/2020,165,5.77, ,0.00, ,346, ,1.4, ,24.4, ,13.7, ,18.3, ,93, ,44, ,68, ,12.4, ,1.8, ,154.2, ,22.6, 
75,Irvine,South Coast Valleys,6/14/2020,166,6.21, ,0.00, ,363,R,1.4, ,25.3, ,12.7, ,19.2, ,89, ,41, ,64, ,12.1, ,1.7, ,145.0, ,22.5, 
75,Irvine,South Coast Valleys,6/15/2020,167,6.06, ,0.00, ,360, ,1.6, ,25.0, ,15.0, ,19.7, ,87, ,56, ,70, ,14.2, ,2.2, ,193.0, ,22.6, 
75,Irvine,South Coast Valleys,6/16/2020,168,4.08, ,0.00, ,254, ,1.6, ,23.9, ,15.7, ,18.8, ,92, ,58, ,75, ,14.2, ,2.0, ,177.0, ,22.7, 
75,Irvine,South Coast Valleys,6/17/2020,169,3.45, ,0.00, ,204, ,1.6, ,23.7, ,15.4, ,18.9, ,84, ,59, ,72, ,13.7, ,2.5,Y,212.1,Y,22.5, 
75,Irvine,South Coast Valleys,6/18/2020,170,3.62, ,0.00, ,229, ,1.5, ,23.1, ,15.1, ,17.9, ,90, ,57, ,74, ,13.3, ,1.9, ,161.1, ,22.2, 
75,Irvine,South Coast Valleys,6/19/2020,171,5.30, ,0.00, ,313, ,1.5, ,24.7, ,16.2, ,19.1, ,80, ,53, ,70, ,13.5, ,1.9, ,163.0, ,22.4, 
75,Irvine,South Coast Valleys,6/20/2020,172,4.37, ,0.00, ,256, ,1.6, ,25.4, ,15.8, ,19.5, ,92, ,55, ,72, ,14.4, ,1.8, ,158.3, ,22.7, 
75,Irvine,South Coast Valleys,6/21/2020,173,4.89, ,0.00, ,292, ,1.7, ,24.8, ,15.9, ,19.8, ,95, ,58, ,74, ,15.1, ,1.6, ,139.3, ,23.0, 
75,Irvine,South Coast Valleys,6/22/2020,174,5.04, ,0.00, ,305, ,1.8, ,25.7, ,16.6, ,20.0, ,96, ,63, ,79, ,16.2, ,1.7, ,147.4, ,23.4, 
75,Irvine,South Coast Valleys,6/23/2020,175,4.80, ,0.00, ,285, ,1.8, ,26.1, ,16.7, ,19.9, ,95, ,59, ,78, ,16.0, ,1.6, ,137.0, ,23.6, 
75,Irvine,South Coast Valleys,6/24/2020,176,5.36, ,0.00, ,321, ,1.8, ,25.2, ,16.8, ,19.7, ,95, ,61, ,79, ,16.0, ,1.9, ,162.3, ,23.8, 
75,Irvine,South Coast Valleys,6/25/2020,177,4.77, ,0.00, ,286, ,1.7, ,25.7, ,16.1, ,19.4, ,91, ,60, ,77, ,15.3, ,1.7, ,144.9, ,23.9, 
75,Irvine,South Coast Valleys,6/26/2020,178,5.77, ,0.00, ,334, ,1.7, ,26.5, ,17.1, ,20.5, ,87, ,53, ,72, ,15.3, ,1.8, ,152.9, ,23.9, 
75,Irvine,South Coast Valleys,6/27/2020,179,5.78, ,0.10, ,339, ,1.8, ,26.1, ,16.8, ,20.4, ,93, ,57, ,73, ,15.4, ,2.0, ,176.6, ,24.2, 
75,Irvine,South Coast Valleys,6/28/2020,180,2.18, ,0.10, ,131, ,1.7, ,21.7, ,16.7, ,18.8, ,89, ,67, ,76, ,14.5, ,2.7,R,230.9,R,23.7, 
75,Irvine,South Coast Valleys,6/29/2020,181,3.71, ,3.30, ,217, ,1.6, ,22.7, ,13.7, ,18.2, ,95, ,57, ,74, ,13.6, ,2.2, ,186.1, ,23.0, 
75,Irvine,South Coast Valleys,6/30/2020,182,5.04, ,0.00, ,301, ,1.6, ,24.2, ,13.4, ,18.9, ,87, ,58, ,74, ,14.1, ,1.6, ,135.5, ,22.8, 
75,Irvine,South Coast Valleys,7/1/2020,183,2.88, ,0.00, ,193, ,1.7, ,23.8, ,17.0, ,19.0, ,89, ,63, ,78, ,15.2, ,1.6, ,136.4, ,23.0, 
75,Irvine,South Coast Valleys,7/2/2020,184,4.88, ,0.00, ,292, ,1.7, ,25.9, ,14.5, ,19.5, ,91, ,54, ,74, ,14.7, ,1.5, ,130.3, ,23.1, 
75,Irvine,South Coast Valleys,7/3/2020,185,6.37, ,0.00, ,368,R,1.7, ,28.3, ,12.2, ,20.6, ,93, ,46, ,68, ,14.5, ,1.4, ,124.0, ,23.3, 
75,Irvine,South Coast Valleys,7/4/2020,186,6.55, ,0.20, ,360,R,1.6, ,29.4, ,15.1, ,22.1, ,91, ,38, ,61, ,14.2, ,1.5, ,130.5, ,23.5, 
75,Irvine,South Coast Valleys,7/5/2020,187,7.01, ,0.10, ,373,R,1.4, ,31.4, ,14.4, ,22.8, ,90, ,28, ,51, ,12.1, ,1.5, ,131.9, ,23.7, 
75,Irvine,South Coast Valleys,7/6/2020,188,6.77, ,0.00, ,367,R,1.6, ,30.8, ,13.5, ,22.4, ,90, ,36, ,57, ,13.6, ,1.6, ,134.8, ,23.7, 
75,Irvine,South Coast Valleys,7/7/2020,189,6.40, ,0.00, ,363,R,1.8, ,28.8, ,16.0, ,21.6, ,97, ,44, ,70, ,16.0, ,1.6, ,138.2, ,24.0, 
75,Irvine,South Coast Valleys,7/8/2020,190,6.23, ,0.00, ,360,R,1.8, ,27.7, ,15.4, ,21.0, ,93, ,54, ,73, ,15.9, ,1.7, ,148.7, ,24.1, 
75,Irvine,South Coast Valleys,7/9/2020,191,6.11, ,0.00, ,348, ,1.8, ,27.4, ,16.0, ,21.2, ,91, ,50, ,71, ,15.7, ,1.6, ,140.1, ,24.3, 
75,Irvine,South Coast Valleys,7/10/2020,192,6.44, ,0.00, ,352, ,1.8, ,30.7, ,17.0, ,23.2, ,93, ,41, ,65, ,16.2, ,1.7, ,143.8, ,24.4, 
75,Irvine,South Coast Valleys,7/11/2020,193,6.88, ,0.20, ,346, ,1.7, ,34.5,Y,17.7, ,25.3,Y,91, ,24, ,53,Y,15.1,Y,1.6, ,138.9, ,24.5, 
75,Irvine,South Coast Valleys,7/12/2020,194,6.86, ,0.10, ,353, ,1.6, ,32.6, ,17.3, ,24.7, ,92, ,29, ,53, ,14.5, ,1.6, ,140.1, ,24.7, 
75,Irvine,South Coast Valleys,7/13/2020,195,6.57, ,0.00, ,354, ,1.9, ,30.6, ,18.7, ,23.5, ,91, ,42, ,66, ,16.8, ,2.1, ,184.2, ,24.8, 
75,Irvine,South Coast Valleys,7/14/2020,196,6.11, ,0.00, ,348, ,1.8, ,27.0, ,18.1, ,22.0, ,85, ,56, ,70, ,16.2, ,2.0, ,176.3, ,24.9, 
75,Irvine,South Coast Valleys,7/15/2020,197,6.08, ,0.00, ,348, ,1.7, ,26.4, ,17.4, ,21.2, ,84, ,52, ,67, ,15.0, ,1.8, ,158.8, ,25.0, 
75,Irvine,South Coast Valleys,7/16/2020,198,5.75, ,0.00, ,332, ,1.7, ,26.1, ,16.5, ,20.9, ,85, ,55, ,70, ,15.2, ,1.6, ,140.2, ,24.8, 
75,Irvine,South Coast Valleys,7/17/2020,199,5.56, ,0.00, ,322, ,1.8, ,27.2, ,15.9, ,20.8, ,87, ,54, ,71, ,15.4, ,1.4, ,124.2, ,24.7, 
75,Irvine,South Coast Valleys,7/18/2020,200,6.12, ,0.00, ,357,R,1.7, ,27.9, ,14.5, ,20.7, ,92, ,50, ,71, ,15.3, ,1.6, ,136.2, ,24.5, 
75,Irvine,South Coast Valleys,7/19/2020,201,6.34, ,0.00, ,490,R,1.5, ,28.0, ,16.7, ,23.0, ,94, ,35, ,53, ,12.9, ,2.0, ,173.9, ,24.4, 
75,Irvine,South Coast Valleys,7/20/2020,202,5.99, ,0.00, ,353,R,1.6, ,26.1, ,14.7, ,19.9, ,84, ,50, ,67, ,13.6, ,1.5, ,128.4, ,24.2, 
75,Irvine,South Coast Valleys,7/21/2020,203,5.44, ,0.00, ,308, ,1.6, ,27.0, ,15.6, ,20.2, ,79, ,49, ,67, ,13.8, ,1.6, ,136.3, ,24.3, 
75,Irvine,South Coast Valleys,7/22/2020,204,4.99, ,0.00, ,292, ,1.6, ,24.9, ,17.3, ,19.8, ,82, ,54, ,68, ,13.6, ,1.8, ,156.3, ,24.4, 
75,Irvine,South Coast Valleys,7/23/2020,205,4.43, ,0.00, ,256, ,1.5, ,24.6, ,16.9, ,19.4, ,76, ,51, ,65, ,12.7, ,1.9, ,160.6, ,24.1, 
75,Irvine,South Coast Valleys,7/24/2020,206,5.40, ,0.50, ,311, ,1.5, ,25.1, ,16.0, ,19.9, ,80, ,50, ,64, ,12.9, ,1.7, ,148.3, ,23.9, 
75,Irvine,South Coast Valleys,7/25/2020,207,5.86, ,0.40, ,333, ,1.6, ,27.0, ,16.0, ,20.6, ,81, ,47, ,64, ,13.5, ,1.6, ,139.4, ,24.1, 
75,Irvine,South Coast Valleys,7/26/2020,208,5.95, ,0.60, ,341, ,1.6, ,27.0, ,14.4, ,20.4, ,83, ,48, ,65, ,13.6, ,1.5, ,129.4, ,24.0, 
75,Irvine,South Coast Valleys,7/27/2020,209,5.58, ,0.70, ,324, ,1.5, ,25.9, ,14.8, ,19.6, ,83, ,48, ,66, ,13.2, ,1.5, ,130.3, ,24.1, 
75,Irvine,South Coast Valleys,7/28/2020,210,5.58, ,0.80, ,327, ,1.5, ,25.8, ,13.2, ,18.9, ,87, ,48, ,67, ,12.7, ,1.4, ,119.8, ,23.9, 
75,Irvine,South Coast Valleys,7/29/2020,211,5.77, ,0.20, ,329, ,1.5, ,26.9, ,13.9, ,20.0, ,86, ,47, ,65, ,13.3, ,1.6, ,136.3, ,23.9, 
75,Irvine,South Coast Valleys,7/30/2020,212,6.23, ,0.10, ,332, ,1.6, ,30.4, ,15.7, ,22.3, ,85, ,35, ,58, ,13.7, ,1.8, ,155.6, ,24.1, 
75,Irvine,South Coast Valleys,7/31/2020,213,6.57, ,0.00, ,340, ,1.5, ,32.9, ,16.5, ,24.1, ,75, ,31, ,50, ,13.2, ,1.5, ,131.3, ,24.2, 
75,Irvine,South Coast Valleys,8/1/2020,214,6.89, ,0.30, ,353,R,1.4, ,31.8, ,15.1, ,23.5, ,75, ,31, ,50, ,12.4, ,1.8, ,153.7, ,24.3, 
75,Irvine,South Coast Valleys,8/2/2020,215,6.28, ,0.50, ,344,R,1.6, ,31.1, ,15.2, ,21.9, ,83, ,37, ,62, ,14.4, ,1.6, ,137.7, ,24.4, 
75,Irvine,South Coast Valleys,8/3/2020,216,6.09, ,0.20, ,342,R,1.7, ,28.2, ,16.1, ,21.8, ,83, ,48, ,65, ,14.8, ,1.6, ,140.5, ,24.5, 
75,Irvine,South Coast Valleys,8/4/2020,217,5.48, ,0.00, ,309, ,1.6, ,26.2, ,17.0, ,20.8, ,82, ,52, ,67, ,14.5, ,1.8, ,156.1, ,24.5, 
75,Irvine,South Coast Valleys,8/5/2020,218,5.90, ,0.00, ,327, ,1.5, ,26.0, ,18.5, ,21.1, ,71, ,49, ,61, ,13.4, ,2.1, ,178.6, ,24.6, 
